altitude,filtered_a,filtered_s,filtered_v,gx,gy,gz,latitude,longitude,state,temperature
1272.86,0.025,1272.844,0.059,-0.001,0.021,0.018,0,0,0,45.454
1272.808,0.025,1272.848,0.062,0.002,0.017,0.017,0,0,0,45.459
1272.808,0.025,1272.848,0.062,0.002,0.017,0.017,0,0,0,45.459
1272.814,0.025,1272.853,0.064,-0.008,0.019,0.018,0,0,0,45.459
1272.814,0.025,1272.853,0.064,-0.008,0.019,0.018,0,0,0,45.459
1272.838,0.026,1272.86,0.068,0.001,0.019,0.018,0,0,0,45.462
1272.838,0.026,1272.86,0.068,0.001,0.019,0.018,0,0,0,45.462
1272.838,0.026,1272.866,0.071,0,0.018,0.018,0,0,0,45.468
1272.838,0.026,1272.866,0.071,0,0.018,0.018,0,0,0,45.468
1272.837,0.026,1272.872,0.074,-0.005,0.019,0.018,0,0,0,45.459
1272.837,0.026,1272.872,0.074,-0.005,0.019,0.018,0,0,0,45.459
1272.885,0.027,1272.882,0.078,0.001,0.019,0.018,0,0,0,45.471
1272.885,0.027,1272.882,0.078,0.001,0.019,0.018,0,0,0,45.471
1272.869,0.027,1272.891,0.082,-0.006,0.018,0.017,0,0,0,45.459
1272.869,0.027,1272.891,0.082,-0.006,0.018,0.017,0,0,0,45.459
1272.864,0.028,1272.898,0.085,-0.002,0.021,0.018,0,0,0,45.459
1272.864,0.028,1272.898,0.085,-0.002,0.021,0.018,0,0,0,45.459
1272.864,0.028,1272.905,0.088,-0.001,0.017,0.017,0,0,0,45.462
1272.864,0.028,1272.905,0.088,-0.001,0.017,0.017,0,0,0,45.462
1272.864,0.028,1272.905,0.088,-0.001,0.017,0.017,0,0,0,45.462
1272.857,0.028,1272.911,0.09,0.003,0.02,0.017,0,0,0,45.471
1272.857,0.028,1272.911,0.09,0.003,0.02,0.017,0,0,0,45.471
1273.007,0.03,1272.929,0.098,-0.006,0.019,0.018,0,0,0,45.468
1273.007,0.03,1272.929,0.098,-0.006,0.019,0.018,0,0,0,45.468
1273.005,0.031,1272.947,0.105,-0.007,0.018,0.018,0,0,0,45.471
1273.005,0.031,1272.947,0.105,-0.007,0.018,0.018,0,0,0,45.471
1273.005,0.032,1272.964,0.111,0.013,0.021,0.017,0,0,0,45.471
1273.005,0.032,1272.964,0.111,0.013,0.021,0.017,0,0,0,45.471
1272.958,0.032,1272.975,0.115,-0.013,0.015,0.018,0,0,0,45.471
1272.958,0.032,1272.975,0.115,-0.013,0.015,0.018,0,0,0,45.471
1272.959,0.033,1272.987,0.119,0.001,0.021,0.018,0,0,0,45.459
1272.959,0.033,1272.987,0.119,0.001,0.021,0.018,0,0,0,45.459
1272.926,0.033,1272.994,0.121,0.002,0.018,0.017,0,0,0,45.465
1272.926,0.033,1272.994,0.121,0.002,0.018,0.017,0,0,0,45.465
1272.926,0.033,1273.001,0.123,-0.005,0.019,0.018,0,0,0,45.462
1272.926,0.033,1273.001,0.123,-0.005,0.019,0.018,0,0,0,45.462
1272.917,0.032,1273.007,0.124,0.002,0.02,0.018,0,0,0,45.465
1272.917,0.032,1273.007,0.124,0.002,0.02,0.018,0,0,0,45.465
1272.827,0.031,1273.005,0.121,-0.009,0.016,0.018,0,0,0,45.456
1272.827,0.031,1273.005,0.121,-0.009,0.016,0.018,0,0,0,45.456
1272.823,0.03,1273.002,0.118,0,0.022,0.018,0,0,0,45.474
1272.823,0.03,1273.002,0.118,0,0.022,0.018,0,0,0,45.474
1272.823,0.03,1273.002,0.118,0,0.022,0.018,0,0,0,45.474
1272.823,0.029,1273,0.115,0.003,0.015,0.017,0,0,0,45.462
1272.823,0.029,1273,0.115,0.003,0.015,0.017,0,0,0,45.462
1272.89,0.028,1273.003,0.115,-0.003,0.021,0.018,0,0,0,45.459
1272.89,0.028,1273.003,0.115,-0.003,0.021,0.018,0,0,0,45.459
1272.88,0.028,1273.005,0.114,-0.009,0.02,0.018,0,0,0,45.465
1272.88,0.028,1273.005,0.114,-0.009,0.02,0.018,0,0,0,45.465
1272.997,0.028,1273.016,0.118,0.002,0.017,0.017,0,0,0,45.468
1272.997,0.028,1273.016,0.118,0.002,0.017,0.017,0,0,0,45.468
1272.997,0.028,1273.028,0.121,0.001,0.022,0.018,0,0,0,45.462
1272.997,0.028,1273.028,0.121,0.001,0.022,0.018,0,0,0,45.462
1272.991,0.029,1273.038,0.124,-0.006,0.016,0.017,0,0,0,45.456
1272.991,0.029,1273.038,0.124,-0.006,0.016,0.017,0,0,0,45.456
1273,0.029,1273.048,0.126,0.003,0.021,0.018,0,0,0,45.454
1273,0.029,1273.048,0.126,0.003,0.021,0.018,0,0,0,45.454
1273.008,0.029,1273.058,0.129,0.001,0.018,0.018,0,0,0,45.451
1273.008,0.029,1273.058,0.129,0.001,0.018,0.018,0,0,0,45.451
1273.008,0.029,1273.067,0.131,-0.006,0.019,0.018,0,0,0,45.451
1273.008,0.029,1273.067,0.131,-0.006,0.019,0.018,0,0,0,45.451
1273.05,0.029,1273.08,0.134,0.007,0.019,0.018,0,0,0,45.459
1273.05,0.029,1273.08,0.134,0.007,0.019,0.018,0,0,0,45.459
1273.041,0.029,1273.091,0.136,0.001,0.017,0.017,0,0,0,45.459
1273.041,0.029,1273.091,0.136,0.001,0.017,0.017,0,0,0,45.459
1273.008,0.029,1273.098,0.137,0.001,0.022,0.019,0,0,0,45.456
1273.008,0.029,1273.098,0.137,0.001,0.022,0.019,0,0,0,45.456
1273.015,0.029,1273.106,0.138,-0.009,0.017,0.018,0,0,0,45.462
1273.015,0.029,1273.106,0.138,-0.009,0.017,0.018,0,0,0,45.462
1273.015,0.029,1273.106,0.138,-0.009,0.017,0.018,0,0,0,45.462
1273.015,0.029,1273.112,0.138,0.006,0.019,0.018,0,0,0,45.462
1273.015,0.029,1273.112,0.138,0.006,0.019,0.018,0,0,0,45.462
1272.931,0.027,1273.111,0.135,-0.009,0.018,0.018,0,0,0,45.468
1272.931,0.027,1273.111,0.135,-0.009,0.018,0.018,0,0,0,45.468
1272.922,0.026,1273.109,0.132,0.001,0.018,0.017,0,0,0,45.459
1272.922,0.026,1273.109,0.132,0.001,0.018,0.017,0,0,0,45.459
1272.865,0.024,1273.102,0.126,-0.002,0.021,0.018,0,0,0,45.462
1272.865,0.024,1273.102,0.126,-0.002,0.021,0.018,0,0,0,45.462
1272.865,0.023,1273.096,0.12,-0.005,0.017,0.018,0,0,0,45.465
1272.865,0.023,1273.096,0.12,-0.005,0.017,0.018,0,0,0,45.465
1272.865,0.021,1273.089,0.114,0.009,0.019,0.017,0,0,0,45.465
1272.865,0.021,1273.089,0.114,0.009,0.019,0.017,0,0,0,45.465
1272.782,0.019,1273.075,0.106,-0.01,0.017,0.018,0,0,0,45.477
1272.782,0.019,1273.075,0.106,-0.01,0.017,0.018,0,0,0,45.477
1272.782,0.016,1273.061,0.097,-0.003,0.019,0.018,0,0,0,45.474
1272.782,0.016,1273.061,0.097,-0.003,0.019,0.018,0,0,0,45.474
1272.782,0.014,1273.048,0.089,-0.004,0.018,0.018,0,0,0,45.471
1272.782,0.014,1273.048,0.089,-0.004,0.018,0.018,0,0,0,45.471
1272.745,0.012,1273.032,0.08,-0.002,0.018,0.018,0,0,0,45.468
1272.745,0.012,1273.032,0.08,-0.002,0.018,0.018,0,0,0,45.468
1272.743,0.01,1273.016,0.071,0.001,0.019,0.018,0,0,0,45.468
1272.743,0.01,1273.016,0.071,0.001,0.019,0.018,0,0,0,45.468
1272.743,0.008,1273.002,0.063,-0.009,0.018,0.018,0,0,0,45.483
1272.743,0.008,1273.002,0.063,-0.009,0.018,0.018,0,0,0,45.483
1272.743,0.008,1273.002,0.063,-0.009,0.018,0.018,0,0,0,45.483
1272.743,0.006,1272.987,0.055,0.006,0.02,0.018,0,0,0,45.48
1272.743,0.006,1272.987,0.055,0.006,0.02,0.018,0,0,0,45.48
1272.739,0.004,1272.973,0.048,-0.001,0.018,0.017,0,0,0,45.48
1272.739,0.004,1272.973,0.048,-0.001,0.018,0.017,0,0,0,45.48
1272.767,0.003,1272.962,0.042,-0.007,0.021,0.018,0,0,0,45.483
1272.767,0.003,1272.962,0.042,-0.007,0.021,0.018,0,0,0,45.483
1272.758,0.002,1272.95,0.036,-0.001,0.018,0.017,0,0,0,45.48
1272.758,0.002,1272.95,0.036,-0.001,0.018,0.017,0,0,0,45.48
1272.758,0.001,1272.939,0.03,0.003,0.019,0.017,0,0,0,45.48
1272.758,0.001,1272.939,0.03,0.003,0.019,0.017,0,0,0,45.48
1272.729,-0.001,1272.926,0.024,-0.002,0.019,0.018,0,0,0,45.474
1272.729,-0.001,1272.926,0.024,-0.002,0.019,0.018,0,0,0,45.474
1272.721,-0.002,1272.912,0.017,-0.006,0.017,0.017,0,0,0,45.477
1272.721,-0.002,1272.912,0.017,-0.006,0.017,0.017,0,0,0,45.477
1272.701,-0.003,1272.898,0.011,0.001,0.021,0.018,0,0,0,45.468
1272.701,-0.003,1272.898,0.011,0.001,0.021,0.018,0,0,0,45.468
1272.7,-0.004,1272.884,0.004,-0.01,0.018,0.018,0,0,0,45.474
1272.7,-0.004,1272.884,0.004,-0.01,0.018,0.018,0,0,0,45.474
1272.7,-0.005,1272.871,-0.001,0.001,0.019,0.018,0,0,0,45.477
1272.7,-0.005,1272.871,-0.001,0.001,0.019,0.018,0,0,0,45.477
1272.846,-0.005,1272.871,-0.001,0.007,0.02,0.017,0,0,0,45.48
1272.846,-0.005,1272.871,-0.001,0.007,0.02,0.017,0,0,0,45.48
1272.84,-0.004,1272.87,-0.001,-0.012,0.018,0.018,0,0,0,45.48
1272.84,-0.004,1272.87,-0.001,-0.012,0.018,0.018,0,0,0,45.48
1272.84,-0.004,1272.87,-0.001,-0.012,0.018,0.018,0,0,0,45.48
1272.948,-0.003,1272.88,0.004,0.006,0.021,0.018,0,0,0,45.483
1272.948,-0.003,1272.88,0.004,0.006,0.021,0.018,0,0,0,45.483
1272.948,-0.001,1272.888,0.008,-0.006,0.017,0.018,0,0,0,45.483
1272.948,-0.001,1272.888,0.008,-0.006,0.017,0.018,0,0,0,45.483
1272.945,0,1272.896,0.012,-0.008,0.019,0.018,0,0,0,45.486
1272.945,0,1272.896,0.012,-0.008,0.019,0.018,0,0,0,45.486
1272.822,0,1272.893,0.011,0.006,0.018,0.017,0,0,0,45.471
1272.822,0,1272.893,0.011,0.006,0.018,0.017,0,0,0,45.471
1272.82,0,1272.89,0.01,-0.01,0.017,0.018,0,0,0,45.486
1272.82,0,1272.89,0.01,-0.01,0.017,0.018,0,0,0,45.486
1272.82,0,1272.887,0.009,-0.003,0.021,0.018,0,0,0,45.489
1272.82,0,1272.887,0.009,-0.003,0.021,0.018,0,0,0,45.489
1272.763,0,1272.879,0.006,0.003,0.018,0.017,0,0,0,45.492
1272.763,0,1272.879,0.006,0.003,0.018,0.017,0,0,0,45.492
1272.756,-0.001,1272.871,0.003,-0.004,0.019,0.018,0,0,0,45.483
1272.756,-0.001,1272.871,0.003,-0.004,0.019,0.018,0,0,0,45.483
1272.794,-0.001,1272.867,0.002,-0.004,0.02,0.019,0,0,0,45.483
1272.794,-0.001,1272.867,0.002,-0.004,0.02,0.019,0,0,0,45.483
1272.794,-0.001,1272.863,0.001,0.001,0.018,0.017,0,0,0,45.486
1272.794,-0.001,1272.863,0.001,0.001,0.018,0.017,0,0,0,45.486
1272.791,-0.001,1272.859,-0.001,-0.005,0.019,0.018,0,0,0,45.486
1272.791,-0.001,1272.859,-0.001,-0.005,0.019,0.018,0,0,0,45.486
1272.805,-0.001,1272.857,-0.001,-0.002,0.018,0.018,0,0,0,45.486
1272.805,-0.001,1272.857,-0.001,-0.002,0.018,0.018,0,0,0,45.486
1272.805,-0.001,1272.857,-0.001,-0.002,0.018,0.018,0,0,0,45.486
1272.801,0,1272.854,-0.001,0.003,0.019,0.018,0,0,0,45.483
1272.801,0,1272.854,-0.001,0.003,0.019,0.018,0,0,0,45.483
1272.801,0,1272.852,-0.002,-0.003,0.019,0.018,0,0,0,45.489
1272.801,0,1272.852,-0.002,-0.003,0.019,0.018,0,0,0,45.489
1272.721,-0.001,1272.843,-0.005,-0.005,0.019,0.018,0,0,0,45.501
1272.721,-0.001,1272.843,-0.005,-0.005,0.019,0.018,0,0,0,45.501
1272.724,-0.001,1272.834,-0.008,0.005,0.019,0.017,0,0,0,45.495
1272.724,-0.001,1272.834,-0.008,0.005,0.019,0.017,0,0,0,45.495
1272.987,0.001,1272.849,0,-0.006,0.019,0.018,0,0,0,45.495
1272.987,0.001,1272.849,0,-0.006,0.019,0.018,0,0,0,45.495
1272.982,0.003,1272.863,0.007,0.001,0.019,0.018,0,0,0,45.492
1272.982,0.003,1272.863,0.007,0.001,0.019,0.018,0,0,0,45.492
1272.982,0.005,1272.876,0.014,-0.002,0.018,0.017,0,0,0,45.489
1272.982,0.005,1272.876,0.014,-0.002,0.018,0.017,0,0,0,45.489
1272.997,0.007,1272.89,0.021,-0.008,0.019,0.018,0,0,0,45.495
1272.997,0.007,1272.89,0.021,-0.008,0.019,0.018,0,0,0,45.495
1273,0.009,1272.904,0.028,0.01,0.017,0.016,0,0,0,45.501
1273,0.009,1272.904,0.028,0.01,0.017,0.016,0,0,0,45.501
1273.046,0.011,1272.921,0.036,-0.017,0.02,0.018,0,0,0,45.501
1273.046,0.011,1272.921,0.036,-0.017,0.02,0.018,0,0,0,45.501
1273.046,0.013,1272.937,0.044,-0.001,0.019,0.017,0,0,0,45.489
1273.046,0.013,1272.937,0.044,-0.001,0.019,0.017,0,0,0,45.489
1273.034,0.014,1272.952,0.05,0.014,0.016,0.018,0,0,0,45.501
1273.034,0.014,1272.952,0.05,0.014,0.016,0.018,0,0,0,45.501
1273.044,0.016,1272.967,0.057,-0.001,0.021,0.019,0,0,0,45.498
1273.044,0.016,1272.967,0.057,-0.001,0.021,0.019,0,0,0,45.498
1273.029,0.017,1272.979,0.063,-0.015,0.016,0.017,0,0,0,45.492
1273.029,0.017,1272.979,0.063,-0.015,0.016,0.017,0,0,0,45.492
1273.029,0.018,1272.992,0.068,0.005,0.019,0.018,0,0,0,45.495
1273.029,0.018,1272.992,0.068,0.005,0.019,0.018,0,0,0,45.495
1272.997,0.019,1273.001,0.071,0,0.019,0.018,0,0,0,45.492
1272.997,0.019,1273.001,0.071,0,0.019,0.018,0,0,0,45.492
1272.996,0.019,1273.009,0.074,-0.006,0.019,0.018,0,0,0,45.495
1272.996,0.019,1273.009,0.074,-0.006,0.019,0.018,0,0,0,45.495
1273.198,0.022,1273.034,0.085,0.001,0.019,0.018,0,0,0,45.492
1273.198,0.022,1273.034,0.085,0.001,0.019,0.018,0,0,0,45.492
1273.198,0.024,1273.058,0.095,-0.008,0.017,0.018,0,0,0,45.489
1273.198,0.024,1273.058,0.095,-0.008,0.017,0.018,0,0,0,45.489
1273.201,0.026,1273.082,0.104,0.006,0.02,0.017,0,0,0,45.486
1273.201,0.026,1273.082,0.104,0.006,0.02,0.017,0,0,0,45.486
1273.107,0.027,1273.095,0.109,-0.005,0.019,0.017,0,0,0,45.489
1273.107,0.027,1273.095,0.109,-0.005,0.019,0.017,0,0,0,45.489
1273.099,0.027,1273.108,0.113,-0.007,0.018,0.018,0,0,0,45.48
1273.099,0.027,1273.108,0.113,-0.007,0.018,0.018,0,0,0,45.48
1273.099,0.027,1273.108,0.113,-0.007,0.018,0.018,0,0,0,45.48
1273.099,0.028,1273.12,0.117,0.009,0.019,0.017,0,0,0,45.489
1273.099,0.028,1273.12,0.117,0.009,0.019,0.017,0,0,0,45.489
1272.967,0.027,1273.119,0.115,-0.011,0.017,0.018,0,0,0,45.483
1272.967,0.027,1273.119,0.115,-0.011,0.017,0.018,0,0,0,45.483
1272.958,0.026,1273.118,0.112,-0.004,0.023,0.019,0,0,0,45.489
1272.958,0.026,1273.118,0.112,-0.004,0.023,0.019,0,0,0,45.489
1272.934,0.024,1273.114,0.109,0.001,0.017,0.017,0,0,0,45.501
1272.934,0.024,1273.114,0.109,0.001,0.017,0.017,0,0,0,45.501
1272.934,0.023,1273.111,0.105,-0.002,0.02,0.018,0,0,0,45.495
1272.934,0.023,1273.111,0.105,-0.002,0.02,0.018,0,0,0,45.495
1272.932,0.022,1273.107,0.102,-0.004,0.019,0.018,0,0,0,45.495
1272.932,0.022,1273.107,0.102,-0.004,0.019,0.018,0,0,0,45.495
1273.096,0.023,1273.117,0.105,-0.011,0.016,0.017,0,0,0,45.492
1273.096,0.023,1273.117,0.105,-0.011,0.016,0.017,0,0,0,45.492
1273.084,0.023,1273.126,0.107,0.006,0.021,0.018,0,0,0,45.506
1273.084,0.023,1273.126,0.107,0.006,0.021,0.018,0,0,0,45.506
1273.084,0.023,1273.135,0.109,-0.005,0.017,0.018,0,0,0,45.498
1273.084,0.023,1273.135,0.109,-0.005,0.017,0.018,0,0,0,45.498
1273.018,0.022,1273.137,0.108,-0.002,0.02,0.018,0,0,0,45.509
1273.018,0.022,1273.137,0.108,-0.002,0.02,0.018,0,0,0,45.509
1273.02,0.022,1273.138,0.107,0,0.019,0.018,0,0,0,45.495
1273.02,0.022,1273.138,0.107,0,0.019,0.018,0,0,0,45.495
1273.109,0.022,1273.148,0.109,-0.009,0.017,0.018,0,0,0,45.504
1273.109,0.022,1273.148,0.109,-0.009,0.017,0.018,0,0,0,45.504
1273.109,0.022,1273.156,0.111,0.005,0.02,0.018,0,0,0,45.506
1273.109,0.022,1273.156,0.111,0.005,0.02,0.018,0,0,0,45.506
1273.101,0.022,1273.164,0.112,-0.006,0.018,0.018,0,0,0,45.501
1273.101,0.022,1273.164,0.112,-0.006,0.018,0.018,0,0,0,45.501
1273.161,0.023,1273.176,0.116,0.007,0.019,0.017,0,0,0,45.512
1273.161,0.023,1273.176,0.116,0.007,0.019,0.017,0,0,0,45.512
1273.161,0.023,1273.176,0.116,0.007,0.019,0.017,0,0,0,45.512
1273.157,0.023,1273.187,0.118,-0.001,0.019,0.018,0,0,0,45.506
1273.157,0.023,1273.187,0.118,-0.001,0.019,0.018,0,0,0,45.506
1273.088,0.023,1273.192,0.118,-0.009,0.019,0.018,0,0,0,45.509
1273.088,0.023,1273.192,0.118,-0.009,0.019,0.018,0,0,0,45.509
1273.088,0.022,1273.196,0.118,0.005,0.02,0.017,0,0,0,45.512
1273.088,0.022,1273.196,0.118,0.005,0.02,0.017,0,0,0,45.512
1273.088,0.022,1273.196,0.118,0.005,0.02,0.017,0,0,0,45.512
1273.094,0.022,1273.2,0.117,-0.014,0.018,0.018,0,0,0,45.498
1273.094,0.022,1273.2,0.117,-0.014,0.018,0.018,0,0,0,45.498
1273.024,0.021,1273.197,0.114,-0.003,0.02,0.018,0,0,0,45.498
1273.024,0.021,1273.197,0.114,-0.003,0.02,0.018,0,0,0,45.498
1273.018,0.02,1273.194,0.11,0.005,0.017,0.017,0,0,0,45.504
1273.018,0.02,1273.194,0.11,0.005,0.017,0.017,0,0,0,45.504
1273.018,0.019,1273.191,0.106,-0.005,0.019,0.018,0,0,0,45.498
1273.018,0.019,1273.191,0.106,-0.005,0.019,0.018,0,0,0,45.498
1273.158,0.019,1273.2,0.108,-0.004,0.018,0.018,0,0,0,45.504
1273.158,0.019,1273.2,0.108,-0.004,0.018,0.018,0,0,0,45.504
1273.153,0.019,1273.208,0.109,-0.005,0.018,0.018,0,0,0,45.506
1273.153,0.019,1273.208,0.109,-0.005,0.018,0.018,0,0,0,45.506
1273.102,0.019,1273.211,0.108,-0.003,0.02,0.018,0,0,0,45.509
1273.102,0.019,1273.211,0.108,-0.003,0.02,0.018,0,0,0,45.509
1273.102,0.018,1273.214,0.107,0.001,0.019,0.017,0,0,0,45.506
1273.102,0.018,1273.214,0.107,0.001,0.019,0.017,0,0,0,45.506
1273.09,0.018,1273.215,0.105,-0.007,0.019,0.018,0,0,0,45.518
1273.09,0.018,1273.215,0.105,-0.007,0.019,0.018,0,0,0,45.518
1273.09,0.018,1273.215,0.105,-0.007,0.019,0.018,0,0,0,45.518
1273.113,0.017,1273.218,0.104,-0.005,0.018,0.018,0,0,0,45.518
1273.113,0.017,1273.218,0.104,-0.005,0.018,0.018,0,0,0,45.518
1273.107,0.017,1273.22,0.103,-0.005,0.018,0.018,0,0,0,45.518
1273.107,0.017,1273.22,0.103,-0.005,0.018,0.018,0,0,0,45.518
1273.107,0.016,1273.222,0.102,0.001,0.02,0.018,0,0,0,45.518
1273.107,0.016,1273.222,0.102,0.001,0.02,0.018,0,0,0,45.518
1272.99,0.015,1273.213,0.095,-0.002,0.018,0.017,0,0,0,45.53
1272.99,0.015,1273.213,0.095,-0.002,0.018,0.017,0,0,0,45.53
1272.987,0.013,1273.205,0.089,-0.005,0.019,0.018,0,0,0,45.515
1272.987,0.013,1273.205,0.089,-0.005,0.019,0.018,0,0,0,45.515
1273.013,0.012,1273.198,0.085,-0.001,0.019,0.018,0,0,0,45.524
1273.013,0.012,1273.198,0.085,-0.001,0.019,0.018,0,0,0,45.524
1273.013,0.011,1273.192,0.08,-0.004,0.019,0.018,0,0,0,45.539
1273.013,0.011,1273.192,0.08,-0.004,0.019,0.018,0,0,0,45.539
1273.013,0.01,1273.186,0.075,-0.003,0.019,0.018,0,0,0,45.536
1273.013,0.01,1273.186,0.075,-0.003,0.019,0.018,0,0,0,45.536
1272.985,0.008,1273.178,0.07,-0.003,0.019,0.018,0,0,0,45.533
1272.985,0.008,1273.178,0.07,-0.003,0.019,0.018,0,0,0,45.533
1272.985,0.008,1273.178,0.07,-0.003,0.019,0.018,0,0,0,45.533
1272.98,0.007,1273.169,0.065,0.001,0.019,0.018,0,0,0,45.533
1272.98,0.007,1273.169,0.065,0.001,0.019,0.018,0,0,0,45.533
1272.928,0.005,1273.156,0.057,-0.007,0.019,0.018,0,0,0,45.53
1272.928,0.005,1273.156,0.057,-0.007,0.019,0.018,0,0,0,45.53
1272.928,0.004,1273.144,0.05,-0.002,0.018,0.018,0,0,0,45.536
1272.928,0.004,1273.144,0.05,-0.002,0.018,0.018,0,0,0,45.536
1272.925,0.003,1273.132,0.044,0.006,0.018,0.017,0,0,0,45.533
1272.925,0.003,1273.132,0.044,0.006,0.018,0.017,0,0,0,45.533
1272.775,0,1273.107,0.032,-0.01,0.019,0.018,0,0,0,45.536
1272.775,0,1273.107,0.032,-0.01,0.019,0.018,0,0,0,45.536
1272.779,-0.003,1273.084,0.021,-0.002,0.018,0.018,0,0,0,45.539
1272.779,-0.003,1273.084,0.021,-0.002,0.018,0.018,0,0,0,45.539
1272.779,-0.005,1273.062,0.01,0.005,0.02,0.018,0,0,0,45.542
1272.779,-0.005,1273.062,0.01,0.005,0.02,0.018,0,0,0,45.542
1272.728,-0.007,1273.036,-0.002,-0.007,0.018,0.018,0,0,0,45.527
1272.728,-0.007,1273.036,-0.002,-0.007,0.018,0.018,0,0,0,45.527
1272.721,-0.009,1273.011,-0.013,-0.002,0.019,0.018,0,0,0,45.536
1272.721,-0.009,1273.011,-0.013,-0.002,0.019,0.018,0,0,0,45.536
1272.721,-0.011,1272.987,-0.023,0.002,0.019,0.017,0,0,0,45.542
1272.721,-0.011,1272.987,-0.023,0.002,0.019,0.017,0,0,0,45.542
1272.721,-0.013,1272.964,-0.033,-0.005,0.019,0.018,0,0,0,45.53
1272.721,-0.013,1272.964,-0.033,-0.005,0.019,0.018,0,0,0,45.53
1272.721,-0.013,1272.964,-0.033,-0.005,0.019,0.018,0,0,0,45.53
1272.719,-0.015,1272.942,-0.042,-0.002,0.019,0.017,0,0,0,45.539
1272.719,-0.015,1272.942,-0.042,-0.002,0.019,0.017,0,0,0,45.539
1272.92,-0.014,1272.939,-0.042,0.003,0.018,0.017,0,0,0,45.533
1272.92,-0.014,1272.939,-0.042,0.003,0.018,0.017,0,0,0,45.533
1272.911,-0.014,1272.935,-0.042,-0.003,0.019,0.018,0,0,0,45.533
1272.911,-0.014,1272.935,-0.042,-0.003,0.019,0.018,0,0,0,45.533
1272.911,-0.013,1272.931,-0.043,-0.007,0.019,0.018,0,0,0,45.527
1272.911,-0.013,1272.931,-0.043,-0.007,0.019,0.018,0,0,0,45.527
1272.911,-0.013,1272.931,-0.043,-0.007,0.019,0.018,0,0,0,45.527
1272.954,-0.012,1272.931,-0.041,0.003,0.017,0.018,0,0,0,45.53
1272.954,-0.012,1272.931,-0.041,0.003,0.017,0.018,0,0,0,45.53
1272.951,-0.011,1272.932,-0.039,-0.002,0.019,0.018,0,0,0,45.536
1272.951,-0.011,1272.932,-0.039,-0.002,0.019,0.018,0,0,0,45.536
1273.082,-0.009,1272.944,-0.032,-0.01,0.019,0.018,0,0,0,45.545
1273.082,-0.009,1272.944,-0.032,-0.01,0.019,0.018,0,0,0,45.545
1273.082,-0.009,1272.944,-0.032,-0.01,0.019,0.018,0,0,0,45.545
1273.077,-0.007,1272.955,-0.026,0.006,0.019,0.017,0,0,0,45.545
1273.077,-0.007,1272.955,-0.026,0.006,0.019,0.017,0,0,0,45.545
1273.077,-0.005,1272.965,-0.02,-0.006,0.018,0.018,0,0,0,45.548
1273.077,-0.005,1272.965,-0.02,-0.006,0.018,0.018,0,0,0,45.548
1273.058,-0.003,1272.974,-0.015,-0.011,0.02,0.018,0,0,0,45.551
1273.058,-0.003,1272.974,-0.015,-0.011,0.02,0.018,0,0,0,45.551
1273.05,-0.002,1272.981,-0.01,0.005,0.019,0.017,0,0,0,45.556
1273.05,-0.002,1272.981,-0.01,0.005,0.019,0.017,0,0,0,45.556
1273.054,0,1272.989,-0.005,-0.002,0.018,0.018,0,0,0,45.548
1273.054,0,1272.989,-0.005,-0.002,0.018,0.018,0,0,0,45.548
1273.054,0,1272.989,-0.005,-0.002,0.018,0.018,0,0,0,45.548
1273.054,0.001,1272.996,-0.001,-0.004,0.019,0.018,0,0,0,45.545
1273.054,0.001,1272.996,-0.001,-0.004,0.019,0.018,0,0,0,45.545
1273.051,0.002,1273.003,0.003,-0.001,0.018,0.018,0,0,0,45.551
1273.051,0.002,1273.003,0.003,-0.001,0.018,0.018,0,0,0,45.551
1273.108,0.004,1273.015,0.009,0,0.019,0.018,0,0,0,45.556
1273.108,0.004,1273.015,0.009,0,0.019,0.018,0,0,0,45.556
1273.108,0.004,1273.015,0.009,0,0.019,0.018,0,0,0,45.556
1273.11,0.006,1273.026,0.015,-0.006,0.017,0.017,0,0,0,45.556
1273.11,0.006,1273.026,0.015,-0.006,0.017,0.017,0,0,0,45.556
1273.228,0.008,1273.047,0.025,-0.006,0.018,0.018,0,0,0,45.559
1273.228,0.008,1273.047,0.025,-0.006,0.018,0.018,0,0,0,45.559
1273.228,0.008,1273.047,0.025,-0.006,0.018,0.018,0,0,0,45.559
1273.228,0.011,1273.067,0.035,0.009,0.018,0.017,0,0,0,45.559
1273.228,0.011,1273.067,0.035,0.009,0.018,0.017,0,0,0,45.559
1273.222,0.013,1273.086,0.044,-0.016,0.019,0.018,0,0,0,45.565
1273.222,0.013,1273.086,0.044,-0.016,0.019,0.018,0,0,0,45.565
1273.057,0.013,1273.09,0.046,-0.001,0.019,0.018,0,0,0,45.568
1273.057,0.013,1273.09,0.046,-0.001,0.019,0.018,0,0,0,45.568
1273.057,0.013,1273.09,0.046,-0.001,0.019,0.018,0,0,0,45.568
1273.053,0.014,1273.093,0.047,0.009,0.017,0.017,0,0,0,45.568
1273.053,0.014,1273.093,0.047,0.009,0.017,0.017,0,0,0,45.568
1273.053,0.014,1273.096,0.048,-0.007,0.02,0.019,0,0,0,45.571
1273.053,0.014,1273.096,0.048,-0.007,0.02,0.019,0,0,0,45.571
1272.974,0.013,1273.092,0.047,-0.003,0.018,0.018,0,0,0,45.568
1272.974,0.013,1273.092,0.047,-0.003,0.018,0.018,0,0,0,45.568
1272.974,0.013,1273.092,0.047,-0.003,0.018,0.018,0,0,0,45.568
